"fielder_pos","inning","batting_run_differential","outs_on_play","runs_on_play","throw","exchange","throw_dist","time_to_catch","ball_vx_0","ball_vz_0","ball_vy_0","ball_v_0","ball_ax_0","ball_az_0","ball_ay_0","ball_apex_x","ball_apex_y","ball_apex_z","player_px_7_0","player_py_7_0","player_px_8_0","player_py_8_0","player_px_9_0","player_py_9_0","landing_location_x","landing_location_y","launch_angle","launch_direction","launch_speed","runner_season_top_velo","runner_id","fielder_id","fielding_team_id","hitting_team_id","play_id"
9,6,-2,0,1,80.252,1.268,194.298,5.072,25.5751,54.85975,66.1249,89.64474,-3.35618,-26.71955,-33.80051,89.7412,159.02916,97.73236,-137.534,269.441,-10.742,327.415,139.273,275.75,186.35571,270.47455,37.77434,20.66618,91.34605,8.567,371,161,5,23,3420
8,6,-9,0,1,77.146,1.201,136.893,5.639,-0.2739,54.20685,75.41875,92.87866,0.83374,-20.80449,-32.52939,12.94994,194.679,102.13022,NA,NA,NA,NA,NA,NA,34.45701,333.47904,35.66809,-0.38441,94.77203,8.469,371,350,1,23,3421
9,6,1,0,1,NA,1.736,250.662,4.938,22.17055,47.38748,84.2776,99.19587,2.14869,-18.9338,-36.04022,79.7282,197.355,81.17899,NA,NA,NA,NA,NA,NA,173.58034,320.50582,28.58918,14.48614,101.00111,8.469,371,26,1,23,3422
7,7,1,0,1,NA,1.101,199.916,3.169,-37.92035,34.23733,73.52444,89.53207,0.89561,-23.43621,-28.35846,-87.87394,139.76711,39.94279,-140.909,266.405,-6.968,307.457,129.696,255.691,-177.71198,244.22557,22.96108,-26.9438,90.6281,8.469,371,464,18,23,3423
7,8,5,0,1,79.5,1.13,169,5.301,-17.16278,52.36899,68.95612,88.27241,-1.44031,-23.61228,-29.07601,-65.18351,178.02913,96.62729,-152.80334,255.98402,-28.99243,313.95335,127.21725,286.40434,-137.01971,302.95868,37.15775,-13.76552,88.58567,8.177,371,347,8,23,3424
7,2,0,0,0,87.6,0.87,130,5.065,-19.09721,49.61888,50.80865,73.54084,6.14482,-23.48976,-24.09598,-51.79186,125.15654,87.8412,-127.29465,284.04316,20.79953,328.58003,129.87833,277.17678,-88.19346,226.63848,43.24793,-20.96288,74.46449,8.364,371,389,1,23,3425
9,2,0,0,1,73.3,1.77,190,4.5,32.12347,41.4542,73.72833,90.47781,-4.01627,-19.38587,-29.08266,92.27899,175.84825,69.6738,-128.12882,268.16006,20.30591,326.08792,147.09543,255.66521,169.54182,304.00485,27.98171,23.99204,92.32128,8.364,371,439,1,23,3426
9,2,1,0,1,85.5,1.1,189,5.3,8.80981,55.92064,66.08767,87.01903,4.31778,-26.58889,-35.03514,41.37243,160.43488,101.49714,-118.14511,274.66297,18.06533,312.60801,132.17556,249.46007,97.84526,268.827,40.84912,7.66676,86.781,8.364,371,267,6,23,3427
9,9,-3,0,1,71.413,1.969,161.978,4.571,12.34213,41.7554,80.53833,91.55471,0.76008,-19.19507,-28.07595,50.76272,186.14591,69.75896,-131.734,281.069,26.685,314.142,168.999,228.99,116.06076,306.68783,27.19106,8.38643,93.0963,8.481,372,222,24,3,3428
8,6,0,0,1,74.35,1.034,140.294,3.536,-3.25152,32.35146,85.03248,91.03687,1.69626,-19.88358,-26.07523,9.92579,181.44957,43.55101,-119.052,258.005,21.801,289.094,136.876,238.536,42.01089,320.33729,21.1545,-2.45833,92.25012,8.614,372,269,28,3,3429
8,8,-5,0,1,81.474,0.967,184.96,5.138,-5.50742,44.47634,79.42285,84.07063,0.9585,-18.67444,-31.70423,-5.77782,198.52279,84.15682,-108.718,251.902,16.579,304.791,127.121,259.656,-2.76674,330.01822,29.18317,-4.09716,92.61806,8.614,372,323,4,3,3430
8,2,-1,0,0,69.938,1.667,119.289,5.673,9.7139,62.42651,49.08979,80.00773,-1.09325,-28.63882,-28.98075,9.56637,129.91489,115.38984,NA,NA,NA,NA,NA,NA,4.14902,238.08566,51.34312,11.29297,81.08074,8.614,372,323,4,3,3431
9,7,-2,0,1,NA,2.202,161.418,4.838,29.6072,50.06886,68.39262,78.45619,-1.4516,-23.23949,-34.70483,102.37544,159.54753,86.60496,-139.715,262.839,18.42,320.698,143.268,257.38,207.43866,264.23749,34.01005,22.85457,91.43049,8.634,373,176,9,3,3432
9,1,0,0,1,NA,NA,NA,4,34.91031,34.79319,70.06258,85.66248,-0.63503,-23.63933,-30.79321,90.90991,161.85538,53.52975,-136.456,262.217,12.745,316.296,147.225,271.654,171.59017,287.4549,24.25533,26.35618,86.55718,8.92,374,14,28,7,3433
7,5,10,0,1,70.076,1.32,165.751,3.84,-22.12184,35.01927,84.87989,94.44745,1.59364,-19.03262,-31.4839,-66.81285,173.68518,50.14174,-138.111,242.911,-21.927,305.695,129.888,278.221,-144.20591,282.61989,21.58964,-14.16735,95.07228,8.92,374,5,28,7,3434
7,4,-2,0,1,NA,NA,NA,3.16,-23.09764,29.17858,85.44124,93.19386,-0.62597,-24.36432,-27.17792,-60.64918,159.56696,37.522,-138.048,254.005,-17.328,320.12,141.157,269.209,-134.35131,272.58637,18.21352,-15.02212,94.34378,8.92,374,188,27,7,3435
8,1,-3,0,0,92.53,NA,208.878,4.92,-0.78728,45.01401,63.10224,77.51628,0.42792,-21.30652,-25.82851,-12.5972,156.08346,79.81002,-130.63,226.595,-36.922,296.182,126.921,249.586,-36.61673,263.02065,35.58084,-0.61524,78.84655,8.92,374,70,12,7,3436
9,1,0,0,1,64.83,2.535,176.023,3.403,38.0179,32.45816,72.03522,87.68105,0.31308,-23.57902,-28.85388,86.39367,147.15138,42.77385,-124.342,254.552,32.117,298.278,127.824,253.198,167.07302,265.22429,22.01993,27.65789,88.81488,8.799,374,48,12,7,3437
7,1,-1,0,1,67.275,1.101,139.023,5.405,-20.4199,53.44399,65.12135,86.68346,2.95955,-25.14477,-33.12866,-57.27956,171.58286,101.97628,-140.497,261.808,-24.281,318.561,120.279,265.645,-100.86201,288.22736,37.87032,-17.49351,88.06643,8.799,374,164,30,7,3438
9,7,5,0,1,66.079,2.069,200.395,5.305,10.40224,54.00285,80.59956,97.57461,1.20653,-20.20171,-37.6994,40.25426,197.90158,93.27474,-157.371,262.236,-8.998,327.656,129.952,275.513,100.36491,337.58554,32.68197,5.8032,95.7551,8.799,374,369,28,7,3439
8,1,1,0,0,94.675,1.034,170.303,5.539,-8.09425,57.03698,57.44662,81.35631,-0.04905,-26.18173,-29.2572,-13.68443,146.67817,109.42116,-129.168,255.122,-10.877,310.316,128.561,251.107,-16.31352,254.45269,45.08336,-8.04711,82.19737,8.799,374,383,17,7,3440
8,5,1,0,1,67.389,1.102,189.997,6.172,-10.00324,60.12682,83.34347,103.25422,1.20653,-20.20171,-37.6994,-21.97114,236.35259,128.72422,-147.63,276.896,-14.489,331.064,111.355,266.36,-31.28034,400.89271,35.57918,-6.7972,104.13864,8.799,374,75,10,7,3441
9,7,8,0,1,62.447,2.603,119.063,2.402,43.21552,22.34547,87.78139,100.36171,1.81575,-26.74462,-31.4318,71.898,130.31576,21.99178,-129.501,260.872,7.03,315.562,132.371,257.1,143.16855,229.61314,13.16407,25.96505,101.59752,8.899,374,133,10,7,3442
8,6,0,0,1,74.606,1.234,146.375,4.205,-2.65453,37.53951,79.7387,88.17325,0.76008,-19.19507,-28.07595,-19.64502,188.84412,58.85364,-118.57,257.035,8.352,308.113,129.985,260.582,-55.16164,327.76275,25.38368,-1.76359,89.50643,8.899,374,383,17,7,3443
8,3,3,0,1,NA,2.435,NA,5.239,19.94809,45.4515,82.06149,95.90544,2.14869,-18.9338,-36.04022,50.55145,215.77266,83.27778,-103.994,234.076,5.353,312.402,136.079,250.876,78.23996,366.22029,28.36368,13.6829,97.39562,8.733,374,207,24,7,3444
9,5,8,0,1,79.356,1.268,180.487,4.671,25.72899,42.57982,65.83181,82.51575,-1.99252,-23.26311,-25.7817,73.07119,167.07268,72.78324,-130.92,252.166,-12.35,319.98,126.954,273.094,127.81876,292.76764,31.31599,21.21069,83.70471,8.733,374,349,29,7,3445
7,4,-3,0,1,86.077,0.934,272.03,4.972,-18.19662,51.47988,66.68157,86.18426,0.87154,-22.78018,-34.38451,-68.48859,153.16434,88.61892,NA,NA,NA,NA,NA,NA,-153.18066,248.86171,36.526,-14.64276,88.04794,8.733,374,286,17,7,3446
7,2,2,0,1,84.744,1.066,192.413,4.939,-2.40992,47.51355,71.41508,85.8106,0.83374,-20.80449,-32.52939,-28.39468,179.57184,83.34096,NA,NA,NA,NA,NA,NA,-79.97173,302.87272,33.78295,-1.63606,87.16532,8.733,374,341,9,7,3447
8,2,2,0,1,85.476,1.367,221.438,3.904,5.16656,33.88064,85.84384,92.43244,1.69626,-19.88358,-26.07523,2.76925,196.05299,51.36319,-143.336,241.751,-25.824,308.373,126.188,263.662,-16.20101,344.22399,21.72574,3.54062,93.56642,8.733,374,298,12,7,3448
7,5,6,0,1,80.515,1,191.905,4.772,-5.48121,49.49356,67.85141,76.97853,1.24744,-22.29084,-30.1368,-34.18317,162.23996,85.15651,NA,NA,NA,NA,NA,NA,-86.55942,276.05284,36.26407,-4.23332,85.49454,8.733,374,304,9,7,3449
8,1,1,0,1,82.472,2.501,236.29,4.739,22.4715,36.99658,78.8254,89.92863,-0.63503,-23.63933,-30.79321,61.84141,210.79337,65.25721,-123.149,265.677,20.089,317.465,157.233,258.551,102.75603,358.04232,24.48328,15.89686,91.035,8.674,374,289,3,7,3450
8,8,1,0,1,NA,0.935,264.931,5.705,-6.42946,59.42278,63.85252,87.4617,0.54759,-24.72478,-35.07363,-31.92933,164.51439,116.6023,-128.34,233.399,-23.024,315.562,108.992,272.223,-65.2859,285.89316,42.66448,-5.62222,89.28862,8.674,374,274,10,7,3451
7,5,-1,0,1,86.053,1.133,133.26,4.671,-11.92661,44.56276,62.76221,77.8921,0.42792,-21.30652,-25.82851,-44.21656,158.79789,75.87426,-120.279,246.039,-24.507,314.401,112.797,272.868,-99.11383,270.99034,35.03024,-10.54727,79.21713,8.674,374,390,10,7,3452
8,8,3,0,1,84.103,1.068,275.323,5.472,-0.44051,48.46262,77.39762,91.31928,0.83374,-20.80449,-32.52939,-14.93381,208.52134,95.69454,NA,NA,NA,NA,NA,NA,-44.62022,352.43493,32.19957,-0.27142,92.78469,8.674,374,214,13,7,3453
9,7,1,0,1,NA,1.034,282.565,6.473,11.2081,70.15249,65.1584,96.39819,-0.78045,-27.48504,-39.6025,56.68902,166.47079,146.8508,NA,NA,NA,NA,NA,NA,116.81889,288.37188,46.69253,9.61863,97.89678,8.674,374,369,28,7,3454
8,3,1,0,1,77.3,1.97,112,5.5,3.92021,53.2288,70.48102,88.40955,-18.74695,-20.00393,-41.42279,-24.38317,166.39627,104.93074,-154.50482,255.95213,13.64554,326.78283,158.83936,264.89537,-74.87043,273.46491,39.76506,1.97393,87.00106,8.626,374,514,26,5,3455
8,9,11,0,1,62,1.5,171,5.499,1.65694,51.64677,75.42524,91.42812,5.2781,-20.1637,-33.74899,19.71972,198.42222,102.80395,-137.81298,268.12856,-11.51355,314.43229,137.71369,265.87934,53.25012,341.94497,35.29312,1.86567,92.05073,8.626,374,382,16,5,3456
7,9,-7,0,0,80.3,1.67,106,5.167,-19.22028,56.43884,42.62603,73.29216,-3.30099,-26.20097,-25.54379,-72.77422,96.37414,103.39997,-130.23093,237.78005,-19.41681,297.55039,117.09028,279.86433,-142.1119,168.50943,52.20138,-25.20409,76.64484,7.278,375,445,18,15,3457
9,6,-1,0,1,94.357,NA,282.776,3.64,22.607,31.79989,82.43533,91.20249,1.69626,-19.88358,-26.07523,65.53568,165.05935,47.28049,-129.036,256.741,-18.935,310.72,134.2,265.023,142.67189,276.68339,20.49795,14.99462,92.49229,9.715,376,300,13,20,3458
7,8,1,0,0,NA,1,184.649,5.138,-6.49506,53.22684,50.62151,73.74157,-0.04905,-26.18173,-29.2572,-34.82202,127.94479,93.10365,-105.338,227.383,-0.494,302.342,125.416,260.365,-82.9893,224.16772,46.10641,-6.91629,75.08466,9.621,376,204,4,9,3459
7,5,1,0,1,93.731,1.401,156.964,2.503,-43.35322,25.2455,85.1687,98.84607,-0.59198,-26.51506,-31.99939,-79.50449,133.4317,25.37151,-142.217,262.852,-12.623,336.973,123.523,269.61,-161.59173,234.64356,15.16106,-26.65905,100.16313,9.621,376,358,28,9,3460
9,5,-1,0,0,76.57,1.135,137.56,3.87,25.97797,41.60671,51.13431,70.85684,-2.41825,-25.49087,-21.02227,71.45738,102.78421,60.66615,-120.232,263.531,16.685,309.574,134.264,229.945,149.41117,165.94066,36.17652,26.45953,72.15547,9.621,376,331,4,9,3461
7,4,-1,0,1,64.726,2.879,206.621,3.4,-38.25925,38.19149,84.62128,100.41475,0.39637,-23.31935,-32.11684,-96.33475,162.51762,46.72321,-142.292,258.315,-19.018,309.832,120.019,246.628,-190.96827,283.91243,22.73008,-23.88868,101.91758,8.963,377,31,10,27,3462
8,3,-4,0,0,72.994,0.834,146.737,6.072,-13.2833,67.13069,48.015,83.59674,0.24001,-32.44524,-26.54167,-29.82041,126.14546,132.57096,-151.976,250.769,-23.986,310.611,124.869,267.781,-50.28757,224.84895,53.43661,-15.51037,84.83838,9.112,377,70,12,27,3463
8,2,-1,0,1,78.204,1.268,186.914,5.205,-0.38674,51.11278,68.83607,85.73839,0.87154,-22.78018,-34.38451,16.80108,178.17048,93.23937,-130.003,256.344,-5.314,317.007,124.218,266.801,49.00451,305.0765,36.65237,-0.53788,87.26817,9.112,377,457,4,27,3464
9,6,-2,0,0,NA,1.101,233.166,5.739,2.28101,64.92249,56.76001,86.26605,-0.67352,-27.31559,-35.17692,13.72608,147.72964,130.92947,-144.624,254.914,-18.814,328.076,124.815,258.039,34.51816,261.91424,47.12717,1.23844,88.9346,9.437,377,176,9,10,3465
9,7,-2,0,1,86.112,1.068,167.16,6.24,5.34337,68.83273,69.37051,97.87116,-0.78045,-27.48504,-39.6025,37.51154,174.80399,140.60513,NA,NA,NA,NA,NA,NA,87.57022,301.18314,44.51138,3.98319,100.03135,9.437,377,56,25,10,3466
9,7,-5,0,1,72.17,0.733,285.322,5.372,23.92279,58.10137,64.57544,90.10026,-3.35618,-26.71955,-33.80051,83.36307,154.04453,106.38362,NA,NA,NA,NA,NA,NA,166.80262,258.0977,39.99554,20.04635,92.22401,9.437,377,320,17,10,3467
8,5,-1,0,1,92.556,1.235,192.679,3.336,9.353,32.60215,92.24093,98.27903,1.28469,-20.34781,-29.28107,32.88806,184.67143,42.17616,-111.934,286.067,30.082,323.322,139.856,256.11,79.58972,325.82027,19.62954,5.48965,99.65552,9.437,377,196,19,10,3468
8,4,1,0,1,NA,1.669,NA,4.571,3.16652,41.13683,89.73945,98.7696,1.71784,-18.26229,-33.64504,30.00859,222.3441,68.69741,NA,NA,NA,NA,NA,NA,77.88023,382.80972,24.81693,1.71413,100.20002,9.399,377,432,9,10,3469
8,3,0,0,1,80.201,1.167,41.266,3.804,4.79452,34.12649,87.63892,94.17104,1.59364,-19.03262,-31.4839,4.37647,197.07198,50.41651,-134.453,249.571,-19.847,313.621,137.832,261.506,-9.74973,348.29753,21.42089,3.10815,95.39809,9.399,377,381,12,10,3470
7,1,0,0,1,85.602,1.201,111.239,4.171,-27.90526,47.57717,56.70056,72.14766,2.40043,-23.29481,-30.41354,-84.00253,118.86521,71.56986,-132.574,258.145,-14.869,320.529,119.717,269.109,-169.79674,192.57558,37.10134,-25.72208,80.58729,9.399,377,81,19,10,3471
7,9,-10,0,0,77.977,1.52,147.278,3.2,-37.41125,30.1451,71.91117,86.48437,0.89561,-23.43621,-28.35846,-85.22248,129.71187,40.27393,-130.92,246.153,-15.882,304.938,124.132,279.703,-171.27211,209.56322,20.50496,-27.12711,87.42932,8.703,378,120,13,10,3472
7,0,0,0,1,80.058,NA,133.171,3.76,-16.59391,36.12595,60.98847,72.80134,2.70207,-21.83123,-19.08304,-33.32981,138.87281,50.85201,-92.119,232.322,24.69,287.931,129.785,235.281,-55.92352,255.58062,30.09865,-15.3445,73.86815,8.703,378,18,27,10,3473
9,8,5,0,0,NA,1.302,226.576,5.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.723,378,320,17,10,3474
7,7,6,0,1,74.119,2.903,203.406,3.703,-28.55089,33.12679,87.23751,97.58545,-0.65103,-25.402,-31.16038,-67.36109,188.772,48.61402,-115.494,263.8,23.723,312.42,135.112,227.648,-116.79086,329.00827,19.98964,-17.91662,98.92495,8.747,378,334,11,10,3475
7,2,-4,0,1,60.693,3.403,157.57,5.072,-23.7938,53.58469,65.15461,87.65037,2.95955,-25.14477,-33.12866,-90.30637,156.42436,95.71496,NA,NA,NA,NA,NA,NA,-188.13533,250.32682,38.01752,-19.64167,89.00216,8.747,378,218,9,10,3476
9,7,1,0,0,71.618,0.8,145.983,5.272,5.67472,57.7142,47.86395,75.19368,-1.09325,-28.63882,-28.98075,27.19788,119.60205,104.31087,NA,NA,NA,NA,NA,NA,59.16974,209.35998,49.92955,6.48995,76.76754,8.621,378,131,7,10,3477
8,3,-3,0,1,96.531,0.634,207.442,5.706,11.0375,55.25176,72.26965,91.63779,0.87154,-22.78018,-34.38451,24.97043,186.20233,107.38175,-119.238,277.361,20.731,332.344,143.527,257.643,42.61063,317.39386,37.25009,8.77522,93.14772,8.621,378,432,9,10,3478
7,7,-3,0,1,73.918,0.967,168.975,4.838,-28.07059,51.92934,56.62158,81.7962,1.92262,-25.59285,-27.40009,-92.55517,126.971,90.21184,NA,NA,NA,NA,NA,NA,-188.70937,205.92119,39.40043,-25.85313,83.52151,8.439,378,474,7,9,3479
7,2,0,0,1,NA,NA,228.878,3.904,-37.90387,37.72528,71.76181,89.49669,1.05194,-23.00382,-28.87653,-105.15711,147.48148,54.91854,-144.772,239.251,-26.492,309.334,119.525,263.988,-209.62977,238.97083,25.13465,-27.42776,90.85085,8.439,378,426,28,9,3480
9,6,-3,0,1,NA,2.269,148.098,5.639,21.96678,56.61171,59.78399,85.21473,-3.71583,-28.50271,-33.30687,59.58954,156.99824,108.69305,NA,NA,NA,NA,NA,NA,105.46572,272.89621,41.61933,20.14155,86.58395,8.439,378,463,12,9,3481
8,2,-1,0,1,NA,1.268,247.892,5.272,-3.76409,48.90871,76.39775,90.79012,0.83374,-20.80449,-32.52939,-34.13898,194.92105,90.25452,NA,NA,NA,NA,NA,NA,-83.6077,327.68128,32.81197,-2.42435,92.16435,8.439,378,421,7,9,3482
8,8,3,0,1,65.7,1.3,143,6.166,-19.61063,58.32327,78.22772,99.52767,10.4272,-19.19662,-39.63291,-51.24671,211.84034,128.33504,-121.7714,259.74012,21.39143,315.3451,146.0399,236.31502,-83.04075,364.48835,37.43176,-13.23373,99.37188,8.359,378,274,10,9,3483
7,3,0,0,1,68.3,1.93,143,4.367,-12.96835,39.73948,83.097,93.0189,-0.32558,-19.95003,-34.77757,-40.28502,189.83036,63.83497,-131.97212,255.16387,13.71322,332.34514,152.04005,261.35469,-83.58371,323.44073,24.8003,-8.27177,95.30292,8.711,378,39,1,18,3484
8,7,2,0,1,76.7,1.47,144,4.099,-1.38571,31.08662,100.8601,105.55121,-4.44506,-12.84732,-42.72379,-12.58497,221.47524,50.40461,-131.84242,270.21552,15.54443,323.08043,131.38458,261.22402,-35.76477,369.53409,18.42066,-0.68326,103.81826,8.711,378,321,21,18,3485
8,8,-2,0,1,99.137,NA,221.313,4.24,14.79374,39.20461,70.28173,81.82529,0.59593,-20.15794,-23.43175,24.2513,166.50034,61.73808,-130.062,260.105,14.468,303.299,132.776,250.468,23.51404,287.85228,28.47081,12.02685,82.94402,8.93,379,222,28,24,3486
8,8,1,0,1,NA,NA,NA,4.32,-6.55171,41.24213,72.93535,84.04406,1.78651,-19.56682,-30.68182,-34.44731,167.79451,64.05269,-129.317,224.608,-22.65,292.284,119.364,245.887,-87.36909,280.64999,29.57725,-4.8456,85.52062,8.93,379,302,9,24,3487
8,5,2,0,1,NA,2.069,192.894,7.04,13.53908,65.57629,70.42361,97.17532,-0.27673,-25.06722,-39.9193,27.04983,189.23443,138.41526,-134.217,262.935,-11.173,309.355,127.842,262.444,39.46101,326.15944,42.39406,10.92504,98.959,8.86,379,26,3,27,3488
7,6,-2,0,1,57.16,1.167,120.708,5.706,-10.00785,61.32836,68.02222,92.13222,0.54759,-24.72478,-35.07363,-39.07131,156.38307,115.51066,-134.965,264.917,11.036,321.746,148.663,251.901,-97.89684,279.7269,43.35473,-7.04225,90.90471,8.86,379,74,10,27,3489
7,5,3,0,1,NA,NA,NA,4.838,-28.50674,55.43901,51.06342,80.58282,1.60881,-27.57795,-27.13824,-91.23505,111.72805,89.79484,-138.422,262.23,1.689,327.966,138.812,267.946,-183.0512,176.72238,43.5739,-28.59091,82.37609,8.86,379,126,20,27,3490
8,5,2,0,0,83.206,1.135,148.349,6.573,6.27902,76.36755,51.85779,92.52384,0.5289,-31.82815,-33.93226,-0.83273,136.66519,156.26917,-141.446,253.236,-7.699,313.385,133.426,269.37,-8.58327,243.86102,55.36172,6.8315,94.32463,8.86,379,16,29,27,3491
8,3,-4,0,1,NA,0.868,268.26,5.305,-1.93479,53.95556,64.71038,84.27562,0.87154,-22.78018,-34.38451,12.94899,166.8925,100.13358,NA,NA,NA,NA,NA,NA,47.51233,284.65957,39.43073,-1.85184,85.68189,9.09,379,131,7,27,3492
9,2,1,0,1,71.624,1.835,181.237,3.87,17.69812,35.47877,86.75795,95.3882,1.59364,-19.03262,-31.4839,61.79019,184.65995,52.00859,-127.89,261.841,-6.929,320.169,121.324,256.409,139.5564,312.93572,21.92885,11.12425,96.91064,9.09,379,251,3,27,3493
9,8,-5,0,1,NA,1.268,201.542,2.569,45.59083,25.60975,87.03991,101.53979,1.81575,-26.74462,-31.4318,86.05225,141.51121,26.60946,-135.484,239.055,-36.808,302.915,150.55,266.433,170.92689,253.23673,14.96985,27.33052,102.74036,9.09,379,176,9,27,3494
7,3,2,0,1,89.802,1.034,264.235,4.771,-14.10368,44.57876,65.19962,80.23198,0.42792,-21.30652,-25.82851,-49.67309,159.14054,76.69969,-143.234,232.763,-13.627,302.324,128.528,266.4,-102.04729,266.88863,33.86032,-11.96074,81.57732,8.705,379,86,12,27,3495
7,9,1,0,1,NA,1.568,193.123,3.804,-14.40879,34.79187,77.1201,85.82306,0.76008,-19.19507,-28.07595,-45.44814,170.83395,51.13903,NA,NA,NA,NA,NA,NA,-92.70343,297.24827,24.15833,-10.31802,86.99393,8.705,379,301,6,16,3496
7,3,0,0,0,44.894,NA,60.972,6.206,-8.19108,73.79205,42.87757,85.73708,1.32593,-34.09328,-33.07316,-52.33191,101.98054,153.97462,-132.255,272.094,21.146,315.655,140.306,260.969,-103.18487,182.10499,59.98246,-10.60133,89.09371,8.705,379,286,17,16,3497
8,5,3,0,1,70.593,1.234,195.778,5.172,-4.02331,50.7703,82.55589,97.00147,2.14869,-18.9338,-36.04022,1.8189,210.49356,92.2432,-141.296,267.663,-3.969,316.13,119.874,243.611,21.28342,367.60034,31.62955,-2.91447,98.74501,8.866,379,198,10,7,3498
8,4,-2,0,1,73.3,1.73,166,4.634,12.32657,38.47561,80.56601,90.12879,-9.05626,-15.27559,-32.12815,21.21023,197.44307,68.58853,-142.07122,239.83011,-29.91713,304.97921,113.31944,282.09015,25.781,339.74271,26.82911,8.28502,89.9221,8.843,379,182,4,21,3499
8,8,3,0,1,89.5,0.8,203,4.533,-1.4655,42.24597,73.38838,84.69194,4.71293,-20.76239,-31.45127,4.97029,172.17449,68.72895,-146.76356,260.17947,-6.81891,323.99386,132.98691,258.59001,21.85084,296.9601,30.21602,-1.35975,85.96226,8.843,379,240,4,21,3500
9,5,-2,0,1,78.5,1.2,172,3.068,14.25085,27.30624,73.30384,79.51208,4.97559,-19.21092,-24.76033,37.50653,135.1031,33.15837,-125.83568,264.16345,20.11526,279.88127,126.61829,214.6569,84.39499,237.88733,20.35285,11.17041,80.99627,8.843,379,226,22,21,3501
8,7,8,0,0,92.878,1.034,204.891,4.738,3.58338,47.23366,62.65968,78.54995,1.11316,-22.79764,-27.70257,24.73134,162.48527,80.61071,-126.553,265.69,-2.455,304.123,131.396,274.761,69.63761,279.68263,37.25784,3.02303,79.84204,8.592,380,237,6,5,3502
8,5,1,0,1,81.436,2.301,161.781,5.339,13.80582,47.37731,84.67474,98.00522,2.14869,-18.9338,-36.04022,19.67926,236.30194,93.00677,NA,NA,NA,NA,NA,NA,8.55997,403.14068,28.91998,9.31249,99.63669,8.592,380,72,22,5,3503
9,7,-3,0,1,NA,1.034,142.322,6.106,3.34008,64.32394,69.50873,94.76385,-0.27673,-25.06722,-39.9193,31.02201,188.2277,127.33672,-132.723,264.611,-11.224,327.247,117.69,281.715,73.1819,322.99256,42.71365,2.4739,96.55484,8.98,381,91,23,16,3504
7,5,0,0,1,NA,1.235,254.88,4.204,-17.20304,43.20843,62.47066,77.8813,2.15067,-23.92791,-25.78911,-54.98442,145.08216,66.87347,-134.26,250.78,-11.859,307.838,128.347,269.187,-120.09762,254.70391,33.90057,-15.17141,79.20618,8.98,381,71,18,16,3505
8,8,1,0,1,NA,1.034,276.291,4.171,-11.2913,37.01584,79.86273,88.74526,0.76008,-19.19507,-28.07595,-16.30619,195.35973,59.52662,-112.88,258.932,23.919,307.137,145.384,246.939,-14.77724,342.89358,24.80864,-8.18302,89.93232,8.98,381,63,8,16,3506
7,2,0,0,1,89.272,1.368,242.441,3.804,-24.49635,35.39598,65.28743,78.201,0.90998,-23.03748,-23.54179,-64.47879,148.3412,51.92429,-104.724,293.163,22.087,314.713,131.181,268.172,-129.34705,259.63933,27.1502,-20.3913,79.27286,8.672,382,334,29,24,3507
7,7,1,0,1,80.273,1.235,205.071,4.671,-17.8021,52.77911,50.33321,75.07317,1.13169,-28.72843,-27.01488,-60.44836,113.11928,86.47638,-131.525,249.746,-10.226,308.961,130.697,266.837,-123.38807,182.975,44.70765,-19.00437,76.59332,8.672,382,334,29,24,3508
7,5,1,0,0,48.471,2.202,101.927,5.906,-13.69346,75.36573,35.19018,84.29622,2.86945,-36.33139,-29.22528,-64.57804,83.93716,142.72777,-155.578,212.674,-41.515,299.457,114.647,270.805,-122.25896,144.82712,63.52906,-21.26641,85.86575,8.672,382,334,29,24,3509
9,1,0,0,1,64.964,1.201,178.392,4.037,29.3987,40.2845,71.15993,86.89568,-0.63503,-23.63933,-30.79321,89.93067,146.34794,58.44411,-126.895,258.497,20.488,315.273,151.082,244.568,189.3417,230.71594,27.84377,21.9255,88.27635,8.672,382,427,9,24,3510
8,4,0,0,1,NA,1.03,235,5.434,2.59625,50.99746,79.49755,94.48461,6.52739,-19.93843,-36.87611,24.70043,204.89357,99.25112,-133.47247,256.74773,-7.66212,308.50448,131.66055,262.82226,53.18196,350.03926,33.84879,2.03333,96.02597,8.373,382,514,26,23,3511
8,8,2,0,1,74.619,1.28,168.906,3.28,-10.15512,30.18519,91.6958,97.06901,1.28469,-20.34781,-29.28107,-8.84028,188.66401,39.68008,-123.329,249.417,17.415,305.978,140.985,234.522,-3.06844,338.39371,18.35047,-6.5518,98.39924,9.473,383,252,30,25,3512
8,6,-4,0,1,NA,NA,NA,4.92,13.00872,43.45436,83.48976,95.01604,1.71784,-18.26229,-33.64504,53.96898,201.8892,79.30059,-116.661,279.462,32.985,305.925,152.364,260.073,119.44903,333.43228,27.26218,8.636,96.72402,8.882,384,16,23,30,3513
